牌子！班尼路~,5,疯狂的石头
实在是应该狂夸一下这部影片，如果走的是大片，高投资大明星大场面，那简直就是不堪设想的精彩！,4,疯狂的石头
老子要的是翡翠~~,5,疯狂的石头
喜欢~,5,疯狂的石头
中国电影新台阶,5,疯狂的石头
黄渤井下那句脏口~着实给力~,5,疯狂的石头
本土化的特性。,4,疯狂的石头
听说是借鉴了法式的幽默,5,疯狂的石头
在火车上看的这部神作，笑得让我身边的一个大叔几次用疑似看精神病患者的眼神看着不是抽搐的我。喜欢其中模仿碟中谍等电影的小桥段。剪辑很棒，节奏很紧，笑点很有吸引力。不错不错~,5,疯狂的石头
没话说,5,疯狂的石头
节奏紧凑，多线叙述，环环相扣，找不到半点纰漏，而且惊喜连连，当你觉得事情快要终结时，剧情却又峰回路转了~国产黑色幽默的神作之一~,5,疯狂的石头
@王府井w个个,4,疯狂的石头
暴笑呀，肚疼,5,疯狂的石头
 黑色幽默 。,5,疯狂的石头
经典!太经典了!大陆难得拍出俗出水平来的片子.,5,疯狂的石头
黑马就是黑马，故事那么好。。,4,疯狂的石头
拍的算是不错的了，叙述手法也挺好,4,疯狂的石头
后半部分有点单薄。看在大陆最近这几年就这么一个像样的导演份上，加一星！,5,疯狂的石头
惊喜连连,5,疯狂的石头
挺有意思的.,4,疯狂的石头
悬念，笑料，流行语，演员的表演无一不是当年之最。向宁浩致敬,5,疯狂的石头
只不过是一部山寨版盖里奇类型电影，当年欺负国人没看过盖里奇罢了，可我更早看过盖里奇，所以当年觉得呵呵呵,4,疯狂的石头
赞赞赞咱的 骄傲呐～,5,疯狂的石头
宁浩能靠一部电影成为中国新生代导演的代表，足以说明本片的质量。本片最值得称道的地方，不是开创了一种新的电影叙事风格，而是“在中国”开创了一个新的电影叙事风格。,5,疯狂的石头
内地的导演，宁浩是个另类,4,疯狂的石头
难得的中国的黑色喜剧片，真真假假，假假真真。,4,疯狂的石头
几乎是中国最好的黑色幽默电影,5,疯狂的石头
难得喜欢一点的喜剧,4,疯狂的石头
宁浩啊,5,疯狂的石头
曾经很佩服片子的编剧 不过在看完麦姐老公的片后才明白原来不过如此。。。,4,疯狂的石头
蛮搞笑，蛮深刻。,4,疯狂的石头
笑点很多,5,疯狂的石头
2007-10-4 0:33:20 9/7.8(714),5,疯狂的石头
恩，黑色幽默。也算是中国电影的小希望,5,疯狂的石头
一点也不搞笑，但是剧情和表现方式还是可以赞一个的,4,疯狂的石头
非常好看~!!!!!,5,疯狂的石头
每当我从这个角度看这个城市的时候，我就强烈地感觉到，城市是母体，而我们是生活在她的子宫里面,4,疯狂的石头
情节紧凑连续 线索设置巧妙 讽刺笑点得当 最关键的是选材是小民视角下的当代天朝 比起天朝同样投入的大量垃圾低成本影片相比 绝对值得上5星了 （昨晚才第一次完整看完- -）,5,疯狂的石头
中国少有的如此吸引人的小成本电影,5,疯狂的石头
看在是内地产的，本来只有四星的，鼓励鼓励~,5,疯狂的石头
★★★★☆本土化得相当彻底.盖里奇剪辑的精髓与中国市井情节的完美结合,4,疯狂的石头
freaking funny...,4,疯狂的石头
四川话终于能听懂一点了！哈哈！搞笑的腔调！经典句子不少：我顶你个肺！牌子！班尼路！入行要低调。有智商才能上档次。高科技也比不过生抢的。,4,疯狂的石头
值得一看的片子，个人觉得看到这样的片子比看到黄金甲这样的大片有价值。,5,疯狂的石头
对重庆印象极差,5,疯狂的石头
宁浩的成名作,5,疯狂的石头
有两杆大烟枪的影子 ~~~比赛车好看,4,疯狂的石头
道哥儿，黑皮，你懂得，太JB搞了,5,疯狂的石头
两百万！！！这片才两百万！,5,疯狂的石头
高票房~~当时高中黎老放的时候感叹国产竟有如此之作！~,5,疯狂的石头
黄渤依旧正！故事很紧。,4,疯狂的石头
头次看真很搞啊,4,疯狂的石头
宁浩最大的功劳是将盖.里奇在中国普及化,4,疯狂的石头
哈哈。。。看了好多次。很喜欢。,5,疯狂的石头
7.,4,疯狂的石头
好电影,5,疯狂的石头
两杆大烟枪的皮毛,4,疯狂的石头
better,4,疯狂的石头
标志性,4,疯狂的石头
看了好多遍。。。,5,疯狂的石头
大陆电影一贯真实的风格，又包含了深深的幽默，我喜欢！,4,疯狂的石头
疯狂的票房，不过真的很搞笑，哈哈哈哈哈,5,疯狂的石头
宁浩的一鸣惊人。虽说有盖里奇的意思，但绝对拍出来自己的味道。音乐镜头都运用得很牛逼。,5,疯狂的石头
支持！,5,疯狂的石头
哈哈哈哈哈你妈里个逼的！！！！,4,疯狂的石头
很喜欢的喜剧，幽默搞笑，演技都很棒,4,疯狂的石头
目前对好的喜剧电影标准很低，逗乐我的就是。毕竟现在的喜剧总是不及从前的经典了。,4,疯狂的石头
难得的国产电影,4,疯狂的石头
宁浩 不错,5,疯狂的石头
黑色幽默,4,疯狂的石头
盖里奇也要跪下,5,疯狂的石头
喜剧剧本逻辑是经不起推敲的，这部也不例外，难得的是新一代电影人勇于尝试新的电影语言的胆识，一个喜剧看完之后能给人留下点回忆，而不是单单一笑，已然足够。,5,疯狂的石头
徐峥的重庆话好别扭..,4,疯狂的石头
大烟枪是外国的幽默 这是咱中国的,4,疯狂的石头
当年看的时候，笑岔气儿了都，后来才知道有模仿大烟枪，不过，依然是部好电影,4,疯狂的石头
难得叫好又叫座的国产喜剧,4,疯狂的石头
第一部可能宁浩还在被骂抄袭盖里奇····到赛车一出··他的能力已经足以能够让人们叫盖里奇滚蛋了····,4,疯狂的石头
看了好多遍,5,疯狂的石头
中国电影终于有起飞了，好电影！,5,疯狂的石头
虽然比不过老烟枪，但是先从学习别人开始，老老实实学也好过瞎糊弄,4,疯狂的石头
长大后第一次去电影院看的电影。笑趴下了都。,5,疯狂的石头
满分电影，真心不错,5,疯狂的石头
超喜欢,5,疯狂的石头
勾肩搭背的情节,5,疯狂的石头
不错,4,疯狂的石头
为着石头转的众人,4,疯狂的石头
如果没看过两杆大烟枪，它是部不错的电影。但就国内来讲，我给它打四星一点都不亏心。,4,疯狂的石头
里程碑？应该算吧,4,疯狂的石头
疯狂的不是石头，是人和人的欲望。,4,疯狂的石头
也算开创了国产喜剧的先河啊 现在想起还是会笑 太经典了,5,疯狂的石头
疯狂的喜欢这个，虽然是几年前看的了，但是太经典了……也是唯一一部刘德华投资有回报的，这种电影要是多一点儿多好，在平凡中看到巨大的身影，然后在黑色幽默里看见小人物的喜怒哀乐，茨威格说过，我们讨厌英雄，我们不喜欢他们是因为我们永远也成不了英雄，所以我们宁可去描写与英雄一步之遥的小人物,5,疯狂的石头
其实远不如两杆大烟枪 但是节奏不错,4,疯狂的石头
哈哈哈,4,疯狂的石头
非常经典的黑色喜剧电影，开辟了国产电影黑色喜剧的新时代！,5,疯狂的石头
牌子~班尼路~,5,疯狂的石头
好编剧！,5,疯狂的石头
大陆片这个印象特别深刻。,5,疯狂的石头
哈哈哈哈哈记忆力看的第一部方言电影，超搞笑的。喜欢重庆。也想去。,5,疯狂的石头
难得,5,疯狂的石头
他娘的从头笑到尾,5,疯狂的石头
开启疯狂标签,5,疯狂的石头
这个更好~黄勃~,4,疯狂的石头
哎。。为了块破石头~,4,疯狂的石头
